"tn-osimis";1;"2417";1;0;1;1;1;1;9;11;62;NA;1;1;1
"superboum";1;"2414";2;0;1;1;8;0;2;10;138;1;2;3;1.5
"oleg-nenashev";1;"2413";7;26;1;2;43;1;120;10;16;6;2;249;30
"senk";1;"2412";9;0;1;15;30;30;59;7;16;0;3;76;8
"aldaris";1;"2411";10;0;1;1;6;2;7;9;87;0;5;171;10.5
"pjanouse";1;"2408";7;7;4;7;42;34;28;8;4;2.5;3;31;4
"cyrille-leclerc";1;"2407";16;0;2;1;6;1;2;3;14;0;3;496;15
"oleg-nenashev";1;"2406";8;4;2;2;55;2;5;9;4;0;4;164;17.5
"bwalding";1;"2405";8;0;1;1;1;1;1;4;0;0;5;36;1
"oleg-nenashev";1;"2403";7;0;1;1;1;1;1;4;79;0;4;26;2
"kzantow";1;"2402";12;5;2;1;11;5;32;11;22;0;4;239;13
"daspilker";1;"2399";3;0;1;1;1;1;1;5;3;0.5;3;3;1
"rtyler";1;"2398";4;0;1;1;1;1;3;14;3;1;2;36;4.5
"pjanouse";1;"2396";3;3;2;21;458;27;48;9;6;2.5;2;11;3
"ndeloof";1;"2395";8;12;2;4;60;23;2;1;32;0;4;73;7.5
"stephenc";1;"2394";2;0;1;1;15;1;1;12;36;0;1;8;4
"daniel-beck";1;"2393";3;0;1;1;1;2;1;4;1;0.5;3;3;1
"pjanouse";1;"2392";3;6;6;26;608;23;44;9;11;19.5;2;12;1
"dariver";1;"2390";7;0;1;1;5;11;26;9;99;5;6;127;17
"kohsuke";1;"2389";1;0;1;1;1;19;4;3;7;NA;1;2;2
"oleg-nenashev";1;"2387";3;2;3;2;121;1;1;11;69;0.5;2;12;2
"kohsuke";1;"2386";2;0;1;2;4;2;1;8;22;1;1;25;12.5
"kzantow";1;"2385";5;9;1;2;3;4;3;9;19;0.5;2;78;11
"peppelan";1;"2384";3;0;0;0;0;0;1;10;11;0.5;2;123;16
"damianszczepanik";1;"2382";1;0;1;11;28;15;1;3;0;NA;1;49;49
"damianszczepanik";1;"2381";4;0;1;1;1;1;1;11;28;0;1;18;4.5
"damianszczepanik";1;"2380";3;0;1;1;1;1;0;4;0;0.5;2;33;10
"PeterDaveHello";1;"2379";3;0;1;231;0;0;5;6;1613;0.5;3;37;6
"recena";1;"2378";7;9;3;1;29;23;4;6;12;0.5;3;45;6
"jglick";1;"2377";3;2;1;1;15;5;2;9;4;1;2;35;9
"madhead";1;"2376";1;2;0;0;0;0;2;12;0;NA;1;3;3
"kamilszymanski";1;"2375";1;0;1;1;2;1;3;5;0;NA;1;1;1
"jglick";1;"2371";6;4;6;6;36;24;17;11;30;1;3;362;15.5
"kzantow";1;"2370";6;4;2;2;96;21;88;10;12;14;4;89;8
"daspilker";1;"2369";14;0;1;1;1;1;5;7;13;0;7;570;21
"recena";1;"2368";8;10;3;3;14;12;2;5;77;0;3;51;5.5
"recena";1;"2367";6;9;1;3;11;22;5;5;26;1;3;33;5
"orrc";1;"2366";1;0;1;1;1;1;0;8;0;NA;1;3;3
"kzantow";1;"2365";3;4;2;1;37;15;2;7;32;0.5;2;34;4
"kzantow";1;"2364";12;1;4;5;57;36;13;10;43;1;3;379;27
"varmenise";1;"2363";5;5;3;2;15;6;4;16;1;0;2;188;7
"oleg-nenashev";1;"2362";8;2;5;15;78;26;3;7;43;0;4;18;1
