"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"priezz";9318;15;0;1;1;1;1;FALSE
"gongysh2004";9567;8;1;1;1;3;3;TRUE
"ramr";9612;30;3;14;54;5951;614;FALSE
"vsopvsop";9660;4;0;0;0;0;0;FALSE
"michaeltchapman";9853;9;1;1;1;2;0;FALSE
"mhenniges";9868;25;2;3;6;50;19;FALSE
"nebelpfade";10089;11;0;1;1;2;2;FALSE
"multilinear";10355;13;7;5;5;29;0;FALSE
"F21";10512;6;0;1;1;10;1;FALSE
"F21";10469;8;0;1;1;1;1;FALSE
"jyrip";10741;15;0;0;0;0;0;FALSE
"praveenkumar";11295;5;0;1;1;4;4;FALSE
"khaker3";11315;1;0;12;10;62;48;TRUE
"arjanschaaf";11364;11;0;1;1;1;1;FALSE
"3cky";11693;18;5;4;2;29;9;FALSE
"bnprss";12017;18;0;8;1;62;14;FALSE
"bnprss";11810;15;1;1;1;2;2;FALSE
"yuanwr";11971;1;0;0;0;0;0;FALSE
"Snesha";12097;7;0;2;4;7;7;FALSE
"nickethier";12170;14;9;2;4;40;12;FALSE
"mariomarin";12346;29;0;9;2;188;35;FALSE
"jmccarty3";12363;9;0;1;2;3;6;FALSE
"jlebon";12601;9;0;1;1;7;0;FALSE
"pstengel";12608;12;0;0;0;0;0;FALSE
"asdfsx";12631;15;5;0;0;0;0;FALSE
"gregjhogan";12766;2;0;1;1;3;0;FALSE
"lleszczu";13993;0;0;1;0;0;0;FALSE
"lleszczu";12791;8;0;1;1;1;1;FALSE
"stuart-warren";12982;3;0;1;1;29;28;FALSE
"ngbinh";13175;18;0;1;2;4;5;FALSE
"jcderr";13263;11;0;1;1;3;4;FALSE
"roackb2";13423;47;18;6;1;82;63;FALSE
"javapapo";13433;11;10;0;0;0;0;FALSE
"jjainschigg-r";13456;14;0;1;18;97;0;FALSE
"evanphx";13616;23;1;1;1;27;0;FALSE
"oleg2oleg";14066;12;0;1;1;6;0;FALSE
"oleg2oleg";13948;7;0;1;1;6;0;FALSE
"ejemba";14115;8;7;2;2;16;1;FALSE
"thucatebay";14423;10;3;1;8;1680;3;FALSE
"shenshouer";15457;2;0;0;0;0;0;TRUE
"shenshouer";15280;5;0;1;0;0;0;TRUE
"shenshouer";15279;2;0;1;0;0;0;TRUE
"shenshouer";14634;6;0;7;284;2561;8184;TRUE
"jjmaestro";15060;7;13;1;1;507;317;FALSE
"jjmaestro";15059;14;3;1;1;19;8;FALSE
"MartinPodval";15547;16;0;1;2;0;4;FALSE
"DazWilkin";15880;10;0;0;0;0;0;FALSE
"sanabby";16682;40;4;1;16;487;21;FALSE
"sanabby";16681;3;0;1;15;488;27;FALSE
"sanabby";16251;6;0;127;26;282;26;FALSE
"sanabby";16150;4;0;125;27;272;38;FALSE
"qinguoan";16426;5;0;0;0;0;0;FALSE
"qinguoan";16420;3;0;0;0;0;0;FALSE
"qinguoan";16409;3;0;0;0;0;0;FALSE
"qinguoan";16408;3;0;0;0;0;0;FALSE
"qinguoan";16356;4;4;0;0;0;0;FALSE
"qinguoan";16351;3;0;0;0;0;0;FALSE
"qinguoan";16347;4;0;0;0;0;0;FALSE
"SteamRiC";16359;1;0;342;900;61905;32245;TRUE
"skenmy";16417;12;0;1;1;10;4;FALSE
"onlyjob";16843;34;0;1;39;1482;79;FALSE
"sgoings";17148;16;0;1;2;1;15;FALSE
"streamnsight";17286;10;3;2;1;40;5;FALSE
"streamnsight";17283;6;0;2;1;37;5;FALSE
"titilambert";22442;14;0;6;11;2558;2;FALSE
"titilambert";17451;10;0;1;1;4;0;FALSE
"dermidgen";17570;19;18;13;6;99;139;FALSE
"phanect";17861;12;0;0;0;0;0;FALSE
"mali11";39860;3;0;1;0;0;0;FALSE
"mali11";17900;9;0;2;1;241;0;FALSE
"MichielDeMey";17908;12;0;1;1;0;1;FALSE
"chaolou";17910;17;1;1;3;152;1;FALSE
"jkurz";17926;14;0;2;1;7;0;FALSE
"rafael81";17930;15;0;1;1;1;1;FALSE
"thanhson1085";18014;7;0;1;1;1;0;FALSE
"tayzlor";18036;10;0;1;1;15;0;FALSE
"shalcanleo";18203;6;0;739;2546;181324;297098;TRUE
"thomasfricke";18285;6;0;660;2492;144484;293021;TRUE
"bxy09";18431;3;0;749;2555;181727;297120;TRUE
"rochacon";18482;9;0;1;2;30;4;FALSE
"mamercad";18961;12;0;1;1;14;14;FALSE
"mattnworb";18992;14;0;1;6;12;12;FALSE
"demohi";19100;7;0;1;1;1;1;FALSE
"smashraf";19126;14;0;12;13;160;32;TRUE
"loopingz";19179;26;14;5;3;368;334;FALSE
"uvgroovy";19199;20;0;2;2;2;4;FALSE
"eslizn";19256;13;0;1;1;2;2;FALSE
"mafraba";19260;28;0;5;15;2145;0;FALSE
"tooooolong";19288;6;0;1;1;10;17;FALSE
"countdigi";19451;4;0;0;0;0;0;FALSE
"countdigi";19450;4;0;0;0;0;0;FALSE
"timbyr";29282;12;2;1;3;207;65;FALSE
"timbyr";29281;9;2;1;4;19;8;FALSE
"timbyr";19473;25;0;4;45;1469;738;FALSE
"bmeck";19606;29;0;1;4;12;1;FALSE
"maazkhan";19625;23;13;1;13;667;2;TRUE
"rohitsardesai83";19643;4;0;1;23;25426;22544;FALSE
"nirdothan";20658;17;2;2;14;24631;24185;TRUE
