"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"chrisprice";1311;6;0;1;1;1;1;TRUE
"helloyou2012";1316;1;0;1;1;6;1;FALSE
"helloyou2012";1314;1;0;1;1;4;1;FALSE
"joelrich";1317;2;0;0;0;0;0;FALSE
"sachinjain024";1320;3;2;0;0;0;0;FALSE
"sachinjain024";1319;2;0;0;0;0;0;FALSE
"sachinjain024";1318;4;0;0;0;0;0;FALSE
"benjamine";1322;6;0;1;1;8;5;FALSE
"igorlima";1351;1;0;1;1;1;1;FALSE
"igorlima";1324;1;0;1;1;7;0;FALSE
"igorlima";1323;4;0;1;2;480;597;FALSE
"baishuiz";1325;2;0;1;1;1;1;FALSE
"lampiclobe";1326;1;0;405;113;6000;5490;TRUE
"ruzzll";1330;2;0;1;1;3;6;FALSE
"jdunck";1331;13;0;1;1;14;4;TRUE
"guybedford";1360;2;6;1;6;102;84;TRUE
"guybedford";1348;26;8;17;57;583;492;TRUE
"guybedford";1336;2;0;1;1;2;2;TRUE
"chunpu";1657;1;0;1;1;2;2;FALSE
"chunpu";1337;10;0;1;1;1;1;FALSE
"ethanmcc";1338;10;0;1;1;1;0;FALSE
"njhamann";1489;1;0;1;1;5;1;TRUE
"njhamann";1340;7;5;5;1;1;1;TRUE
"iocosus";1341;0;0;0;0;0;0;FALSE
"EvandroZanatta";1343;0;0;0;0;0;0;FALSE
"ameyms";1384;20;0;1;1;1;1;TRUE
"ameyms";1363;5;0;1;2;1;8;TRUE
"ameyms";1350;2;0;1;1;15;14;TRUE
"ameyms";1349;6;0;1;2;50;11;TRUE
"ameyms";1345;15;3;6;1;20;0;TRUE
"ameyms";1344;12;0;2;1;2;6;TRUE
"jankuca";1346;9;0;1;2;19;14;FALSE
"jordifebrer";1347;2;0;0;0;0;0;FALSE
"monolithed";1358;1;0;0;0;0;0;FALSE
"FarSeeing";1975;8;0;1;2;7;21;TRUE
"FarSeeing";1931;1;1;1;1;3;4;TRUE
"FarSeeing";1359;16;0;1;2;2;2;TRUE
"danvsantos";1362;1;0;0;0;0;0;FALSE
"bored-engineer";1364;4;0;0;0;0;0;FALSE
"frankfuttderBlogmitBanane";1366;4;0;301;171;35339;6737;TRUE
"joshrouwhorst";1373;4;0;1;1;6;0;FALSE
"anthonyryan1";2499;10;1;1;1;5;13;TRUE
"anthonyryan1";1376;0;0;1;1;1;1;TRUE
"anthonyryan1";1375;0;0;1;1;1;1;TRUE
"johnkpaul";1377;21;1;1;4;211;291;TRUE
"phistuck";1488;5;0;1;1;3;1;FALSE
"phistuck";1380;17;0;2;2;4;2;FALSE
"BornThisWay";1386;1;0;2;0;0;0;FALSE
"ronny-springer";1401;2;0;2;2;5;3;TRUE
"ronny-springer";1390;11;0;1;1;1;1;TRUE
"michaelavila";1391;4;0;3;2;2;2;FALSE
"loveme2";1394;1;0;321;171;35420;6794;TRUE
"katsgeorgeek";1395;31;36;0;0;0;0;FALSE
"zackbloom";1397;7;0;3;1;4;0;FALSE
"iliakan";1400;2;4;1;1;2;7;TRUE
"iliakan";137;1;0;4;2;10;3;TRUE
"iliakan";136;1;0;1;1;4;2;TRUE
"iliakan";135;1;0;3;2;14;4;TRUE
"iliakan";134;5;0;3;1;6;2;TRUE
"iliakan";129;6;0;1;1;4;2;TRUE
"Staibshine";1402;0;0;106;81;2023;1413;TRUE
"stsvilik";1403;6;4;0;0;0;0;FALSE
"ericmann";1410;7;26;17;7;955;1;FALSE
"mariansollmann";1411;4;0;1;1;1;1;FALSE
"ChrisAntaki";1628;1;0;0;0;0;0;TRUE
"ChrisAntaki";1600;2;13;0;0;0;0;TRUE
